Order ID	Line ID	Sku ID	Qty Ordered	Qty Picked	Qty Shipped	Req Batch ID
2E187441	46	'020974	72	72	72	
2E187441	47	'040037	132	132	132	
2E187441	48	'003018	192	192	192	
2E187441	49	'014176	66	66	66	
2E187441	50	'006602	576		0	
2E187441	51	'010200	156	156	156	
2E187441	52	'002577	360	360	360	
2E187441	53	'072850	20		0	
2E187441	54	'072818	110		0	
2E187441	55	'072826	60		0	
2E187441	56	'016268	300	300	300	
2E187441	57	'016306	264	264	264	
2E187441	58	'016330	276	276	276	
2E187441	59	'070475	18	18	18	
2E187441	60	'005290	432	432	432	
2E187441/1	1	'008966	240	240	240	
2E187462	1	'072419	10	10	10	
2E187473	1	'073350	84	84	84	
2E187474	1	'089990	12	12	12	
2E187474	2	'002003	144	144	144	
2E187474	3	'001910	72	72	72	
2E187474	4	'088501	2016	2016	2016	
2E187474	5	'019119	1200	1200	1200	
2E187474	6	'002240	120	120	120	
2E187474	7	'003425	672	672	672	
2E187474	8	'003492	84	84	84	
2E187474	9	'003018	672	672	672	
2E187476	1	'088528	504	504	504	
2E187476	2	'086320	468	468	468	
2E187476	3	'002828	672	672	672	
2E187476	4	'005290	588	588	588	
2E187476	5	'040142	336	336	336	
2E187476	6	'006009	1440	1440	1440	
2E187476	7	'001619	672	672	672	
2E187476	8	'001023	1272	1272	1272	
2E187477	1	'086207	360	360	360	
2E187477	2	'089575	1104	1104	1104	
2E187477	3	'001910	504	504	504	
2E187477	4	'086134	378	378	378	
2E187477	5	'001171	504	504	504	
2E187477	6	'059005	152	152	152	
2E187477	7	'044075	240	240	240	
2E187477	8	'055018	180	180	180	
2E187478	1	'005576	168	168	168	
2E187478	2	'040029	12	12	12	
2E187478	3	'009040	12	12	12	
2E187479	1	'008575	30	30	30	
2E187479	2	'002909	12	12	12	
2E187479	3	'005533	24	24	24	
2E187479	4	'089001	6	6	6	
2E187479	5	'001066	72	72	72	
2E187479	6	'001430	30	30	30	
2E187479	7	'004103	12	12	12	
2E187479	8	'005576	180	180	180	
2E187479	9	'002119	12	12	12	
2E187479	10	'040029	24	24	24	
2E187479	11	'025704	12	12	12	
2E187479	12	'044261	6	6	6	
2E187479	13	'040045	12	12	12	
2E187479	14	'087394	6	6	6	
2E187479	15	'087483	42	42	42	
2E187479	16	'005932	24	24	24	
2E187479	17	'006009	96	96	96	
2E187479	18	'057207	6	6	6	
2E187479	19	'026700	12	12	12	
2E187479	20	'026824	18	18	18	
2E187479	21	'026727	12	12	12	
2E187479	22	'026840	30	30	30	
2E187479	23	'026980	12	12	12	
2E187479	24	'018406	12	12	12	
2E187479	25	'005681	24	24	24	
2E187479	26	'028436	12	12	12	
2E187479	27	'072125	10	10	10	
2E187479	28	'005029	12	12	12	
2E187479	29	'001023	48	48	48	
2E187479	30	'009601	120	120	120	
2E187479	31	'006602	60		0	
2E187479	32	'006610	198	198	198	
2E187479	33	'040061	6	6	6	
2E187479	34	'010200	12	12	12	
2E187479	35	'016446	12	12	12	
2E187479	36	'016268	36	36	36	
2E187479	37	'016306	24	24	24	
2E187479/1	1	'008966	30	30	30	
2E187480	1	'001430	6	6	6	
2E187480	2	'005576	144	144	144	
2E187480	3	'040029	24	24	24	
2E187480	4	'025704	12	12	12	
2E187480	5	'001546	6	6	6	
2E187480	6	'087394	12	12	12	
2E187480	7	'005932	12	12	12	
2E187480	8	'006009	36	36	36	
2E187480	9	'026743	6	6	6	
2E187480	10	'026794	6	6	6	
2E187480	11	'026700	12	12	12	
2E187480	12	'026824	18	18	18	
2E187480	13	'026956	12	12	12	
2E187480	14	'026727	12	12	12	
2E187480	15	'026840	6	6	6	
2E187480	16	'003409	12	12	12	
2E187480	17	'089265	6		0	
2E187480	18	'003301	36	36	36	
2E187480	19	'001023	36	36	36	
2E187480	20	'004928	48	48	48	
2E187480	21	'003018	24	24	24	
2E187480	22	'006602	300		0	
2E187480	23	'006610	72	72	72	
2E187480	24	'010200	12	12	12	
2E187480	25	'002577	24	24	24	
2E187480	26	'016330	6	6	6	
2E187480	27	'016268	24	24	24	
2E187480	28	'016306	12	12	12	
2E187480	29	'016365	12	12	12	
2E187480	30	'016373	12	12	12	
2E187480	31	'016756	6	6	6	
2E187480/1	1	'008966	80	80	80	
2E187481	1	'086207	360	360	360	
2E187481	2	'089575	552	552	552	
2E187481	3	'030023	1872	1872	1872	
2E187481	4	'086134	378	378	378	
2E187481	5	'001171	504	504	504	
2E187481	6	'030236	1056	1056	1056	
2E187481	7	'059005	72	72	72	
2E187481	8	'055018	144	144	144	
2E187511	1	'001066	108	108	108	
2E187511	2	'014826	108	108	108	
2E187511	3	'087394	102	102	102	
2E187511	4	'087408	12	12	12	
2E187511	5	'007692	6	6	6	
2E187511	6	'019690	12	12	12	
2E187511	7	'016268	504	504	504	
2E187511	8	'016306	60	60	60	
2E187511	9	'016373	24	24	24	
2E187511	10	'016764	12	12	12	
2E187511	11	'025704	48	48	48	
2E187511	12	'070033	102	102	102	
2E187511	13	'070467	504	504	504	
2E187511	14	'070475	12	12	12	
2E187511	15	'072346	20		0	
2E187511	16	'072303	20	20	20	
2E187511	17	'072613	12		0	
2E187511	18	'072001	12	12	12	
2E187511	19	'072028	20		0	
2E187511	20	'072745	10	10	10	
2E187511	21	'072753	10	10	10	
2E187511	22	'072818	20		0	
2E187511	23	'072834	50		0	
2E187511	24	'072850	20		0	
2E187519	1	'072613	24	24	24	
2E187519	2	'072001	60	60	60	
2E187519	3	'072346	50	50	50	
2E187519	4	'072818	8		0	
2E187519	5	'072826	23		0	
2E187519	6	'072834	13		0	
2E187519	7	'072850	44		0	
2E187519	8	'072303	70	70	70	
2E187519	9	'070440	144	144	144	
2E187519	10	'072702	3		0	
2E187519	11	'072710	9		0	
2E187519	12	'070459	120	120	120	
2E187519	13	'070475	24	24	24	
2E187519	14	'069647	14	14	14	
2E187519	15	'072109	741	741	741	
2E187519	16	'072117	226	226	226	
2E187520	1	'030236	3168	3168	3168	
2E187521	1	'072141	200		0	
2E187521	2	'072125	110	110	110	
2E187521	3	'072133	60		0	
2E187521	4	'072168	120		0	
2E187522	1	'001066	588	588	588	
2E187522	2	'008575	260	260	260	
2E187522	3	'087521	18	18	18	
2E187522	4	'087556	12	12	12	
2E187522	5	'087343	84	84	84	
2E187522	6	'087491	6	6	6	
2E187522	7	'087483	186	186	186	
2E187522	8	'016268	744	744	744	
2E187522	9	'016470	228	228	228	
2E187522	10	'016446	264	264	264	
2E187522/1	1	'008966	240	240	240	
2E187523	1	'072001	180	180	180	
2E187523	2	'072028	120		0	
2E187523	3	'072745	20	20	20	
2E187523	4	'072818	90		0	
2E187523	5	'072826	130		0	
2E187523	6	'072834	91		0	
2E187523	7	'072842	10		0	
2E187523	8	'072850	70		0	
2E187523	9	'072303	6	6	6	
2E187523	10	'073008	120	120	120	
2E187523	11	'070440	300	300	300	
2E187523	12	'070033	240	240	240	
2E187523	13	'072702	5		0	
2E187523	14	'070459	240	240	240	
2E187523	15	'070475	72	72	72	
2E187523	16	'069647	39	39	39	
2E187523	17	'072117	264	264	264	
2E187523	18	'072109	440	440	440	
2E187524	1	'008575	360	360	360	
2E187524	2	'087580	6	6	6	
2E187524	3	'087505	6	6	6	
2E187524	4	'087483	114	114	114	
2E187524	5	'016268	300	300	300	
2E187524	6	'016306	216	216	216	
2E187524	7	'016896	6	6	6	
2E187524	8	'016330	150	150	150	
2E187524	9	'016977	6		0	
2E187524	10	'016373	228	228	228	
2E187524	11	'070173	31	31	31	
2E187524/1	1	'008966	140	140	140	
2E187525	1	'030236	3168	3168	3168	
2E187527	1	'030236	3168	3168	3168	
2E187528	1	'030236	3168	3168	3168	
2E187529	1	'030236	3168	3168	3168	
2E187530	1	'030236	3168	3168	3168	
2E187531	1	'089591	960	960	960	
2E187532	1	'089990	144	144	144	
2E187532	2	'005290	648	648	648	
2E187532	3	'040266	360	360	360	
2E187532	4	'018406	504	504	504	
2E187532	5	'044210	192	192	192	
2E187532	6	'044245	120	120	120	
2E187532	7	'001619	216	216	216	
2E187532	8	'086304	72	72	72	
2E187532	9	'088501	1008	1008	1008	
2E187532	10	'058009	60	60	60	
2E187532	11	'014176	144	144	144	
2E187533	1	'072427	15	15	15	
2E187545	1	'089737	120	120	120	
2E187545	2	'089990	6	6	6	
2E187545	3	'001910	24	24	24	
2E187545	4	'088501	180	180	180	
2E187545	5	'088528	72	72	72	
2E187545	6	'019119	240	240	240	
2E187545	7	'002518	336	336	336	
2E187545	8	'003018	180	180	180	
2E187546	1	'089737	300	300	300	
2E187546	2	'089990	150	150	150	
2E187546	3	'002003	120	120	120	
2E187546	4	'001910	72	72	72	
2E187546	5	'088501	300	300	300	
2E187546	6	'088528	504	504	504	
2E187546	7	'019119	180	180	180	
2E187546	8	'003425	336	336	336	
2E187546	9	'003492	60	60	60	
2E187546	10	'003018	264	264	264	
2E187547	1	'089737	12	12	12	
2E187547	2	'002003	48	48	48	
2E187547	3	'088501	1200	1200	1200	
2E187547	4	'019119	300	300	300	
2E187547	5	'002240	12	12	12	
2E187547	6	'003425	60	60	60	
2E187547	7	'003018	180	180	180	
2E187547	8	'002771	12	12	12	
2E187548	1	'089737	120	120	120	
2E187548	2	'002003	144	144	144	
2E187548	3	'001910	84	84	84	
2E187548	4	'088501	240	240	240	
2E187548	5	'019119	300	300	300	
2E187548	6	'002119	24	24	24	
2E187548	7	'002240	24	24	24	
2E187548	8	'003492	24	24	24	
2E187548	9	'003018	120	120	120	
2E187559	1	'073113	50	50	50	
2E187562	1	'089737	180	180	180	
2E187562	2	'089990	60	60	60	
2E187562	3	'002003	72	72	72	
2E187562	4	'001910	120	120	120	
2E187562	5	'088501	72	72	72	
2E187562	6	'088528	504	504	504	
2E187562	7	'019119	720	720	720	
2E187562	8	'002240	24	24	24	
2E187562	9	'003492	96	96	96	
2E187562	10	'003018	156	156	156	
2E187563	1	'089737	48	48	48	
2E187563	2	'002003	60	60	60	
2E187563	3	'001910	60	60	60	
2E187563	4	'088501	360	360	360	
2E187563	5	'088528	504	504	504	
2E187563	6	'019119	240	240	240	
2E187563	7	'002119	24	24	24	
2E187563	8	'002240	12	12	12	
2E187563	9	'002771	336	336	336	
2E187564	1	'089737	120	120	120	
2E187564	2	'002003	48	48	48	
2E187564	3	'001910	48	48	48	
2E187564	4	'088501	1008	1008	1008	
2E187564	5	'088528	1008	1008	1008	
2E187564	6	'019119	270	270	270	
2E187564	7	'003018	60	60	60	
2E187565	1	'026743	456	456	456	
2E187566	1	'005290	288	288	288	
2E187566	2	'026743	420	420	420	
2E187575	1	'005576	600	600	600	
2E187576	1	'072346	600	600	600	
2E187577	1	'089311	3108	3108	3108	
2E187578	1	'089303	144	144	144	
2E187579	1	'073113	11	11	11	
2E187579	2	'008575	550	550	550	
2E187579	3	'008966	460	460	460	
2E187579	4	'089028	54	54	54	
2E187579	5	'016977	96		0	
2E187579	6	00202X	180	180	180	
2E187579	7	'008982	6	6	6	
2E187579	8	'006149	120	120	120	
2E187579	9	'009601	666	666	666	
2E187579	10	'001066	252	252	252	
2E187579	11	'014826	48	48	48	
2E187579	12	'070467	1404	1404	1404	
2E187579	13	'070033	96	96	96	
2E187579	14	'070459	120	120	120	
2E187579	15	'001430	438	438	438	
2E187579	16	'005576	90	90	90	
2E187579	17	'002119	120	120	120	
2E187579	18	'089222	54	54	54	
2E187579	19	'044083	96	96	96	
2E187579	20	'086312	108	108	108	
2E187579	21	'072303	150	150	150	
2E187579	22	'040045	60	60	60	
2E187579	23	'069647	378	378	378	
2E187579	24	'040053	42	42	42	
2E187579	25	'073326	10	10	10	
2E187579	26	'073318	20	20	20	
2E187579	27	'002089	144	144	144	
2E187579	28	'089575	132	132	132	
2E187579	29	'089559	246	246	246	
2E187579	30	'073407	73	73	73	
2E187579	31	'087432	90	90	90	
2E187579	32	'087343	60	60	60	
2E187579	33	'087483	102	102	102	
2E187579	34	'087653	30	30	30	
2E187579	35	00233X	276	276	276	
2E187579	36	'054011	96	96	96	
2E187579	37	00622X	72	72	72	
2E187579	38	'006009	312	312	312	
2E187579	39	'088528	216	216	216	
2E187579	40	'088501	180	180	180	
2E187579	41	'056022	120	120	120	
2E187579	42	'072613	2	2	2	
2E187579	43	'072028	180		0	
2E187579	44	'073008	120	120	120	
2E187579	45	'003425	120	120	120	
2E187579	46	'003409	192	192	192	
2E187579	47	'073431	180	180	180	
2E187579	48	'073474	84	84	84	
2E187579	49	'019119	468	468	468	
2E187579	50	'072133	60		0	
2E187579	51	'072117	395	395	395	
2E187579	52	'072109	650	650	650	
2E187579	53	'005029	216	216	216	
2E187579	54	'001023	516	516	516	
2E187579	55	'002518	72	72	72	
2E187579	56	'073903	639	639	639	
2E187579	57	'014117	102	102	102	
2E187579	58	'006602	1296		0	
2E187579	59	'072710	20		0	
2E187579	60	'086010	240		0	
2E187579	61	'086207	110	110	110	
2E187579	62	'002674	288	288	288	
2E187579	63	'010200	168	168	168	
2E187579	64	'040061	90	90	90	
2E187579	65	'002577	240	240	240	
2E187579	66	'072745	50	50	50	
2E187579	67	'072850	10		0	
2E187579	68	'072826	30		0	
2E187579	69	'089508	84	84	84	
2E187579	70	'073857	30	30	30	
2E187579	71	'002828	132	132	132	
2E187579	72	'016268	144	144	144	
2E187579	73	'016306	300	300	300	
2E187579	74	'016470	564	564	564	
2E187579	75	'016446	324	324	324	
2E187579	76	'016527	36	36	36	
2E187579	77	'016330	84	84	84	
2E187579	78	'016365	108	108	108	
2E187579	79	'016373	294	294	294	
2E187579	80	'016756	258	258	258	
2E187579	81	'002682	204	204	204	
2E187579	82	'019690	144	144	144	
2E187579	83	'016608	84	84	84	
2E187579	84	'005290	228	228	228	
2E187580	1	'017442	18	18	18	
2E187580	2	'087335	102	102	102	
2E187581	1	'070467	120	120	120	
2E187581	2	'072338	60	60	60	
2E187581	3	'072303	60	60	60	
2E187581	4	'073407	30	30	30	
2E187581	5	'072028	20		0	
2E187581	6	'073431	360	360	360	
2E187581	7	'072508	480	480	480	
2E187581	8	'072117	20	20	20	
2E187581	9	'072109	30	30	30	
2E187581	10	'073709	10		0	
2E187581	11	'073903	20	20	20	
2E187582	1	'005290	72	72	72	
2E187582	2	'008966	120	120	120	
2E187582	3	00202X	12	12	12	
2E187582	4	'001066	72	72	72	
2E187582	5	'014826	12	12	12	
2E187582	6	'001430	30	30	30	
2E187582	7	'005576	240	240	240	
2E187582	8	'040029	12	12	12	
2E187582	9	'025704	12	12	12	
2E187582	10	'044261	6	6	6	
2E187582	11	'001104	6	6	6	
2E187582	12	'009040	12	12	12	
2E187582	13	'010502	12	12	12	
2E187582	14	'087394	12	12	12	
2E187582	15	'005932	72	72	72	
2E187582	16	'002259	36	36	36	
2E187582	17	'006009	24	24	24	
2E187582	18	'026743	12	12	12	
2E187582	19	'026794	6	6	6	
2E187582	20	'026700	12	12	12	
2E187582	21	'026727	12	12	12	
2E187582	22	'003662	12	12	12	
2E187582	23	'003301	24	24	24	
2E187582	24	'003492	12	12	12	
2E187582	25	'089311	12	12	12	
2E187582	26	'005029	12	12	12	
2E187582	27	'005169	12	12	12	
2E187582	28	'001023	84	84	84	
2E187582	29	'002518	12	12	12	
2E187582	30	'006602	120		0	
2E187582	31	'006610	84	84	84	
2E187582	32	'086010	12		0	
2E187582	33	'002674	12	12	12	
2E187582	34	'040142	12	12	12	
2E187582	35	'010200	24	24	24	
2E187582	36	'008729	6	6	6	
2E187582	37	'086126	12	12	12	
2E187582	38	'002828	24	24	24	
2E187582	39	'016330	12	12	12	
2E187582	40	'016446	12	12	12	
2E187582	41	'016268	36	36	36	
2E187582	42	'002682	24	24	24	
2E187583	1	'014001	396	396	396	
2E187597	1	'006602	300	300	300	
2E187620	1	'073350	32	32	32	
2E187620	2	'073407	16	16	16	
2E187622	1	'008982	1200	1200	1200	
2E187623	1	'056022	288	288	288	
2E187623	2	'057207	342	342	342	
2E187623	3	'059005	320	320	320	
2E187623	4	'059013	1440	1440	1440	
2E187624	1	'001066	108	108	108	
2E187624	2	'087394	108	108	108	
2E187624	3	'087432	6	6	6	
2E187624	4	'087343	96	96	96	
2E187624	5	'087483	42	42	42	
2E187624	6	'016268	156	156	156	
2E187624	7	'008966	20	20	20	
2E187624	8	'016306	84	84	84	
2E187624	9	'016608	36	36	36	
2E187624	10	'016330	60	60	60	
2E187624	11	'016365	30	30	30	
2E187624	12	'016373	72	72	72	
2E187625	1	'072613	12	12	12	
2E187625	2	'072346	120	120	120	
2E187625	3	'072001	240	240	240	
2E187625	4	'072028	180		0	
2E187625	5	'072818	17		0	
2E187625	6	'072834	11		0	
2E187625	7	'072303	1	1	1	
2E187625	8	'073008	60	60	60	
2E187625	9	'070440	144	144	144	
2E187625	10	'070033	120	120	120	
2E187625	11	'072710	1		0	
2E187625	12	'070459	120	120	120	
2E187625	13	'069647	78	78	78	
2E187625	14	'072109	690	690	690	
2E187625	15	'072117	226	226	226	
2E187628	1	'070467	180	180	180	
2E187628	2	'072338	240	240	240	
2E187628	3	'072303	20	20	20	
2E187628	4	'073350	10	10	10	
2E187628	5	'073431	120	120	120	
2E187628	6	'072117	10	10	10	
2E187628	7	'073709	10		0	
2E187628	8	'073903	70	70	70	
2E187629	1	'070467	144	144	144	
2E187629	2	'072338	50	50	50	
2E187629	3	'072303	40	40	40	
2E187629	4	'072001	20	20	20	
2E187629	5	'072028	20		0	
2E187629	6	'072508	360	360	360	
2E187629	7	'072117	30	30	30	
2E187629	8	'072109	150	150	150	
2E187629	9	'073709	20		0	
2E187629	10	'073903	30	30	30	
2E187629	11	'072850	10		0	
2E187629	12	'073008	10	10	10	
2E187630	1	'089737	108	108	108	
2E187630	2	'089990	72	72	72	
2E187630	3	'008575	220	220	220	
2E187630	4	'008966	50	50	50	
2E187630	5	'001066	48	48	48	
2E187630	6	'014826	276	276	276	
2E187630	7	'070467	1284	1284	1284	
2E187630	8	'070440	288	288	288	
2E187630	9	'070033	96	96	96	
2E187630	10	'070459	180	180	180	
2E187630	11	'070173	24	24	24	
2E187630	12	'001430	114	114	114	
2E187630	13	'002119	36	36	36	
2E187630	14	'089222	66	66	66	
2E187630	15	'001171	168	168	168	
2E187630	16	'072338	684	684	684	
2E187630	17	'072303	300	300	300	
2E187630	18	'069647	750	750	750	
2E187630	19	'040053	2922	516	516	
2E187630	20	'002089	48	48	48	
2E187630	21	'089591	144	144	144	
2E187630	22	'073407	45	45	45	
2E187630	23	'087394	126	126	126	
2E187630	24	'087408	18	18	18	
2E187630	25	'087483	30	30	30	
2E187630	26	'054011	168	168	168	
2E187630	27	00622X	96	96	96	
2E187630	28	'006009	1392	1392	1392	
2E187630	29	'006122	234	234	234	
2E187630	30	'088528	84	84	84	
2E187630	31	'059005	56	56	56	
2E187630	32	'059013	66	66	66	
2E187630	33	'057207	36	36	36	
2E187630	34	'026700	288	288	288	
2E187630	35	'026824	144	144	144	
2E187630	36	'026727	72	72	72	
2E187630	37	'073008	50	50	50	
2E187630	38	'003425	60	60	60	
2E187630	39	'003409	48	48	48	
2E187630	40	'018406	180	180	180	
2E187630	41	'089265	60		0	
2E187630	42	'005681	66	66	66	
2E187630	43	'073431	180	180	180	
2E187630	44	'007692	24	24	24	
2E187630	45	'003492	132	132	132	
2E187630	46	'019119	216	216	216	
2E187630	47	'072117	104	104	104	
2E187630	48	'072109	305	305	305	
2E187630	49	'089311	180	180	180	
2E187630	50	'005029	192	192	192	
2E187630	51	'005169	120	120	120	
2E187630	52	'001023	240	240	240	
2E187630	53	'003018	84	84	84	
2E187630	54	'006610	336	336	336	
2E187630	55	'006602	2136		0	
2E187630	56	'002771	84	84	84	
2E187630	57	'002674	168	168	168	
2E187630	58	'010200	396	396	396	
2E187630	59	'008702	60	60	60	
2E187630	60	'072753	30	30	30	
2E187630	61	'072850	30		0	
2E187630	62	'072818	40		0	
2E187630	63	'072834	70		0	
2E187630	64	'072826	60		0	
2E187630	65	'072842	10		0	
2E187630	66	'016268	276	276	276	
2E187630	67	'016306	204	204	204	
2E187630	68	'016330	234	234	234	
2E187630	69	'040029	120	120	120	
2E187630	70	'005290	408	408	408	
2E187631	1	'017442	42	42	42	
2E187631	2	'087335	150	150	150	
2E187637	1	'054011	672	672	672	
2E187648	1	'088420	665	665	665	
2E187648	2	'030236	6336	6336	6336	
2E187648	3	'055018	306	306	306	
2E187648	4	'058009	665	665	665	
2E187648	5	'057215	360	360	360	
2E187649	1	'044296	560	560	560	
2E187649	2	'044105	560	560	560	
2E187649	3	'001147	2880	2880	2880	
2E187649	5	'001546	2880	2880	2880	
2E187654	1	'002003	48	48	48	
2E187654	2	'088501	84	84	84	
2E187654	3	'002119	36	36	36	
2E187654	4	'002240	60	60	60	
2E187654	5	'003425	336	336	336	
2E187654	6	'002518	336	336	336	
2E187655	1	'002003	12	12	12	
2E187655	2	'001473	24	24	24	
2E187655	3	'088501	276	276	276	
2E187655	4	'088528	138	138	138	
2E187655	5	'019119	42	42	42	
2E187655	6	'003425	336	336	336	
2E187655	7	'003018	84	84	84	
2E187658	1	'001546	1440	1440	1440	
2E187658	2	'059005	1600	1600	1600	
2E187658	3	'040126	1008	1008	1008	
2E187658	4	'044083	1728	1728	1728	
2E187658	5	'044067	3456	3456	3456	
2E187658	6	'058009	665	665	665	
2E187658	7	'044199	2150	2150	2150	
2E187658	8	'044180	2150	2150	2150	
2E187658	9	'086134	1056	1056	1056	
2E187658	10	'076317	768		0	
2E187659	1	'019119	3420	3420	3420	
2E187659	2	'019143	1848	1848	1848	
2E187660	1	'001066	264	264	264	
2E187660	2	'008575	220	220	220	
2E187660	3	'087483	120	120	120	
2E187660	4	'016268	108	108	108	
2E187660	5	'008966	690	690	690	
2E187660	6	'016306	180	180	180	
2E187660	7	'016896	12	12	12	
2E187660	8	'016330	48	48	48	
2E187660	9	'070173	23	23	23	
2E187663	1	'072338	20	20	20	
2E187663	2	'072001	360	360	360	
2E187663	3	'072028	300		0	
2E187663	4	'072346	50	50	50	
2E187663	5	'072745	100	100	100	
2E187663	6	'072753	200	200	200	
2E187663	7	'072818	100		0	
2E187663	8	'072826	200		0	
2E187663	9	'072834	100		0	
2E187663	10	'072842	100		0	
2E187663	11	'072303	81	81	81	
2E187663	12	'073008	170	170	170	
2E187663	13	'070467	2688	2688	2688	
2E187663	14	'070440	300	300	300	
2E187663	15	'070033	480	480	480	
2E187663	16	'072702	5		0	
2E187663	17	'072710	12		0	
2E187663	18	'070459	240	240	240	
2E187663	19	'070475	96	96	96	
2E187663	20	'069647	114	114	114	
2E187663	21	'072109	1964	1964	1964	
2E187663	22	'072117	779	779	779	
2E187664	1	'044024	4368	4368	4368	
2E187664	2	'001910	7560	7560	7560	
2E187664	3	'044091	2520	2520	2520	
2E187664	4	'001171	2520	2520	2520	
2E187664	5	'044261	414	414	414	
2E187664	6	'044067	1728	1728	1728	
2E187665	1	'055026	252	252	252	
2E187665	2	'056022	576	576	576	
2E187665	3	'057207	1026	1026	1026	
2E187665	4	'059005	640	640	640	
2E187665	5	'059013	1152	1152	1152	
2E187666	1	00202X	36	36	36	
2E187666	2	'009601	12	12	12	
2E187666	3	'001066	36	36	36	
2E187666	4	'070467	24	24	24	
2E187666	5	'002003	12	12	12	
2E187666	6	'001910	60	60	60	
2E187666	7	'076465	24		0	
2E187666	8	'087394	6	6	6	
2E187666	9	'087653	12	12	12	
2E187666	10	'088528	24	24	24	
2E187666	11	'088501	36	36	36	
2E187666	12	'072001	18	18	18	
2E187666	13	'026727	24	24	24	
2E187666	14	'026840	24	24	24	
2E187666	15	'003492	24	24	24	
2E187666	16	'019119	6	6	6	
2E187666	17	'072117	5	5	5	
2E187666	18	'089303	24	24	24	
2E187666	19	'001023	84	84	84	
2E187666	20	'002518	12	12	12	
2E187666	21	'006602	36		0	
2E187666	22	'086010	18		0	
2E187666	23	'002674	48	48	48	
2E187666	24	'002577	24	24	24	
2E187666	25	'005290	156	156	156	
2E187668	1	'073113	21	21	21	
2E187668	2	'089737	96	96	96	
2E187668	3	'008575	280	280	280	
2E187668	4	'008966	690	690	690	
2E187668	5	'005053	36	36	36	
2E187668	6	'040142	96	96	96	
2E187668	7	'026565	24	24	24	
2E187668	8	'001066	216	216	216	
2E187668	9	'070467	1104	1104	1104	
2E187668	10	'070440	48	48	48	
2E187668	11	'070033	96	96	96	
2E187668	12	'070459	108	108	108	
2E187668	13	'070173	36	36	36	
2E187668	14	'004227	276	276	276	
2E187668	15	'025704	36	36	36	
2E187668	16	'089222	18	18	18	
2E187668	17	'001724	36	36	36	
2E187668	18	'044261	36	36	36	
2E187668	19	'044245	70	70	70	
2E187668	20	'072346	60	60	60	
2E187668	21	'072303	20	20	20	
2E187668	22	'069647	60	60	60	
2E187668	23	'073407	65	65	65	
2E187668	24	'087394	156	156	156	
2E187668	25	'087343	24	24	24	
2E187668	26	'087483	42	42	42	
2E187668	27	'054011	60	60	60	
2E187668	28	00622X	78	78	78	
2E187668	29	'006009	228	228	228	
2E187668	30	'006122	84	84	84	
2E187668	31	'088528	150	150	150	
2E187668	32	'088501	636	636	636	
2E187668	33	'056022	36	36	36	
2E187668	34	'059005	44	44	44	
2E187668	35	'059013	96	96	96	
2E187668	36	'057118	44	44	44	
2E187668	37	'057207	36	36	36	
2E187668	38	'072001	60	60	60	
2E187668	39	'072028	240		0	
2E187668	40	'004979	216	216	216	
2E187668	41	'004944	192	192	192	
2E187668	42	'026700	264	264	264	
2E187668	43	'026840	90	90	90	
2E187668	44	'026794	54	54	54	
2E187668	45	'073008	50	50	50	
2E187668	46	'003425	264	264	264	
2E187668	47	'003409	144	144	144	
2E187668	48	'003247	144	144	144	
2E187668	49	'018406	168	168	168	
2E187668	50	'073431	240	240	240	
2E187668	51	'003662	144	144	144	
2E187668	52	'003700	132	132	132	
2E187668	53	'019119	480	480	480	
2E187668	54	'072141	60		0	
2E187668	55	'072133	60		0	
2E187668	56	'072117	362	362	362	
2E187668	57	'072109	746	746	746	
2E187668	58	'001023	684	684	684	
2E187668	59	'002518	132	132	132	
2E187668	60	'040037	96	96	96	
2E187668	61	'003018	192	192	192	
2E187668	62	'006602	2112		0	
2E187668	63	'086010	162		0	
2E187668	64	'002674	300	300	300	
2E187668	65	'010200	324	324	324	
2E187668	66	'072850	50		0	
2E187668	67	'072818	40		0	
2E187668	68	'072834	70		0	
2E187668	69	'072826	70		0	
2E187668	70	'072842	30		0	
2E187668	71	'016268	648	648	648	
2E187668	72	'016306	240	240	240	
2E187668	73	'016330	78	78	78	
2E187668	74	'016373	60	60	60	
2E187668	75	'070475	24	24	24	
2E187668	76	'005290	312	312	312	
2E187668	77	'025089	36		0	
2E187669	1	'017442	96	96	96	
2E187669	2	'087335	180	180	180	
2E187671	1	'070467	132	132	132	
2E187671	2	'070033	24	24	24	
2E187671	3	'070459	48	48	48	
2E187671	4	'001430	102	102	102	
2E187671	5	'001910	36	36	36	
2E187671	6	'001619	24	24	24	
2E187671	7	'072338	36	36	36	
2E187671	8	'009040	24	24	24	
2E187671	9	'087394	186	186	186	
2E187671	10	'087408	78	78	78	
2E187671	11	'087432	72	72	72	
2E187671	12	'087343	18	18	18	
2E187671	13	'087483	12	12	12	
2E187671	14	'088528	78	78	78	
2E187671	15	'088501	108	108	108	
2E187671	16	'072001	120	120	120	
2E187671	17	'019119	114	114	114	
2E187671	18	'072117	9	9	9	
2E187671	19	'072109	10	10	10	
2E187671	20	'001023	48	48	48	
2E187671	21	'020974	24	24	24	
2E187671	22	'006610	120	120	120	
2E187671	23	'010200	72	72	72	
2E187671	24	'089508	12	12	12	
2E187671	25	'070475	18	18	18	
2E187672	1	'087335	6	6	6	
2E187677	1	'005290	204	204	204	
2E187677	2	'026743	480	480	480	
2E187677	3	'073350	59	59	59	
2E187677	4	'073903	30	30	30	
